id,id_type_relation,entite1,entite2,id_patron,extrait,reference
9519,27,vin,blanc,2548,", et du vin blanc du vignoble",./corpus/wikipedia/Baeckeoffe.txt #81
9520,106,vin,blanc,2548,", et du vin blanc du vignoble",./corpus/wikipedia/Baeckeoffe.txt #81
9521,666,vin,blanc,2548,", et du vin blanc du vignoble",./corpus/wikipedia/Baeckeoffe.txt #81
9522,0,vin,vignoble,2549,", et du vin blanc du vignoble d'Alsace",./corpus/wikipedia/Baeckeoffe.txt #81
9523,20,vin,vignoble,2549,", et du vin blanc du vignoble d'Alsace",./corpus/wikipedia/Baeckeoffe.txt #81
9524,22,vin,vignoble,2549,", et du vin blanc du vignoble d'Alsace",./corpus/wikipedia/Baeckeoffe.txt #81
9525,27,vin,vignoble,2549,", et du vin blanc du vignoble d'Alsace",./corpus/wikipedia/Baeckeoffe.txt #81
9526,54,vin,vignoble,2549,", et du vin blanc du vignoble d'Alsace",./corpus/wikipedia/Baeckeoffe.txt #81
9527,666,vin,vignoble,2549,", et du vin blanc du vignoble d'Alsace",./corpus/wikipedia/Baeckeoffe.txt #81
9528,17,plat,traditionnel,2550,"du hamin, plat traditionnel de la",./corpus/wikipedia/Baeckeoffe.txt #119
9529,0,plat,cuisine,2551,"du hamin, plat traditionnel de la cuisine juive du",./corpus/wikipedia/Baeckeoffe.txt #119
9530,3,plat,cuisine,2551,"du hamin, plat traditionnel de la cuisine juive du",./corpus/wikipedia/Baeckeoffe.txt #119
9531,10,plat,cuisine,2551,"du hamin, plat traditionnel de la cuisine juive du",./corpus/wikipedia/Baeckeoffe.txt #119
9532,15,plat,cuisine,2551,"du hamin, plat traditionnel de la cuisine juive du",./corpus/wikipedia/Baeckeoffe.txt #119
9533,16,plat,cuisine,2551,"du hamin, plat traditionnel de la cuisine juive du",./corpus/wikipedia/Baeckeoffe.txt #119
9534,80,plat,cuisine,2551,"du hamin, plat traditionnel de la cuisine juive du",./corpus/wikipedia/Baeckeoffe.txt #119
9535,666,plat,cuisine,2551,"du hamin, plat traditionnel de la cuisine juive du",./corpus/wikipedia/Baeckeoffe.txt #119
9536,0,vendredi,soir,2552,le feu du vendredi soir au samedi,./corpus/wikipedia/Baeckeoffe.txt #142
9537,9,vendredi,soir,2552,le feu du vendredi soir au samedi,./corpus/wikipedia/Baeckeoffe.txt #142
9538,0,vendredi,samedi,2553,"le feu du vendredi soir au samedi soir,",./corpus/wikipedia/Baeckeoffe.txt #142
9539,17,vendredi,samedi,2553,"le feu du vendredi soir au samedi soir,",./corpus/wikipedia/Baeckeoffe.txt #142
9540,20,vendredi,samedi,2553,"le feu du vendredi soir au samedi soir,",./corpus/wikipedia/Baeckeoffe.txt #142
9541,21,vendredi,samedi,2553,"le feu du vendredi soir au samedi soir,",./corpus/wikipedia/Baeckeoffe.txt #142
9542,22,vendredi,samedi,2553,"le feu du vendredi soir au samedi soir,",./corpus/wikipedia/Baeckeoffe.txt #142
9543,52,vendredi,samedi,2553,"le feu du vendredi soir au samedi soir,",./corpus/wikipedia/Baeckeoffe.txt #142
9544,78,vendredi,samedi,2553,"le feu du vendredi soir au samedi soir,",./corpus/wikipedia/Baeckeoffe.txt #142
9545,0,samedi,soir,2554,"vendredi soir au samedi soir, ce",./corpus/wikipedia/Baeckeoffe.txt #145
9546,9,samedi,soir,2554,"vendredi soir au samedi soir, ce",./corpus/wikipedia/Baeckeoffe.txt #145
9547,0,pomme,terre,54,"viandes et de pommes de terre, était",./corpus/wikipedia/Baeckeoffe.txt #159
9548,0,nuit,midi,2555,four toute la nuit jusqu'au lendemain midi. Les,./corpus/wikipedia/Baeckeoffe.txt #187
9549,15,maîtresse,maison,2556,"Traditionnellement, les maîtresses de maison alsaciennes faisaient",./corpus/wikipedia/Baeckeoffe.txt #219
9550,0,samedi,soir,52,"plat depuis le samedi soir, puis",./corpus/wikipedia/Baeckeoffe.txt #229
9551,9,samedi,soir,52,"plat depuis le samedi soir, puis",./corpus/wikipedia/Baeckeoffe.txt #229
9552,0,temple,protestant,2557,"le chemin du temple protestant, chez",./corpus/wikipedia/Baeckeoffe.txt #239
9553,35,temple,protestant,2557,"le chemin du temple protestant, chez",./corpus/wikipedia/Baeckeoffe.txt #239
9554,0,four,pain,7,"mijoter dans son four à pain, durant",./corpus/wikipedia/Baeckeoffe.txt #252
9555,3,four,pain,7,"mijoter dans son four à pain, durant",./corpus/wikipedia/Baeckeoffe.txt #252
9556,9,four,pain,7,"mijoter dans son four à pain, durant",./corpus/wikipedia/Baeckeoffe.txt #252
9557,28,four,pain,7,"mijoter dans son four à pain, durant",./corpus/wikipedia/Baeckeoffe.txt #252
9558,35,four,pain,7,"mijoter dans son four à pain, durant",./corpus/wikipedia/Baeckeoffe.txt #252
9559,41,four,pain,7,"mijoter dans son four à pain, durant",./corpus/wikipedia/Baeckeoffe.txt #252
9560,53,four,pain,7,"mijoter dans son four à pain, durant",./corpus/wikipedia/Baeckeoffe.txt #252
9561,666,four,pain,7,"mijoter dans son four à pain, durant",./corpus/wikipedia/Baeckeoffe.txt #252
9562,0,cuisson,pain,8,", après la cuisson du pain, durant",./corpus/wikipedia/Baeckeoffe.txt #265
9563,777,service,religieux,2558,"durant les longs services religieux luthériens,",./corpus/wikipedia/Baeckeoffe.txt #272
9564,0,corde,pain,2559,"terrine avec une corde de pâte à pain, pour",./corpus/wikipedia/Baeckeoffe.txt #290
9565,0,culte,dimanche,2560,"de retour du culte du dimanche, les",./corpus/wikipedia/Baeckeoffe.txt #311
9566,777,culte,dimanche,2560,"de retour du culte du dimanche, les",./corpus/wikipedia/Baeckeoffe.txt #311
9567,15,maîtresse,maison,8,"dimanche, les maîtresses de maison reprenaient leur",./corpus/wikipedia/Baeckeoffe.txt #316
9568,0,repas,midi,8,", pour le repas du midi.
",./corpus/wikipedia/Baeckeoffe.txt #369
9569,42,repas,midi,8,", pour le repas du midi.
",./corpus/wikipedia/Baeckeoffe.txt #369
9570,49,repas,midi,8,", pour le repas du midi.
",./corpus/wikipedia/Baeckeoffe.txt #369
9571,8,écrivain,Jean,2561,"). L'écrivain alsacien, Jean Egen (",./corpus/wikipedia/Baeckeoffe.txt #388
9572,64,écrivain,Jean,2561,"). L'écrivain alsacien, Jean Egen (",./corpus/wikipedia/Baeckeoffe.txt #388
9573,0,fois,jour,2562,"lui-même, une fois tous les quinze jours ou toutes",./corpus/wikipedia/Baeckeoffe.txt #466
9574,0,pomme,terre,706,qui mangeaient des pommes de terre avec du,./corpus/wikipedia/Baeckeoffe.txt #501
9575,0,fromage,blanc,2563,terre avec du fromage blanc maigre (,./corpus/wikipedia/Baeckeoffe.txt #506
9576,17,fromage,blanc,2563,terre avec du fromage blanc maigre (,./corpus/wikipedia/Baeckeoffe.txt #506
9577,106,fromage,blanc,2563,terre avec du fromage blanc maigre (,./corpus/wikipedia/Baeckeoffe.txt #506
9578,666,fromage,blanc,2563,terre avec du fromage blanc maigre (,./corpus/wikipedia/Baeckeoffe.txt #506
9579,0,sauce,blanc,5,œufs à la sauce blanche (kachelmües,./corpus/wikipedia/Baeckeoffe.txt #526
9580,106,sauce,blanc,5,œufs à la sauce blanche (kachelmües,./corpus/wikipedia/Baeckeoffe.txt #526
9581,777,monde,arabe,2564,la fois du monde arabe et chinois,./corpus/wikipedia/Heishi.txt #52
9582,17,épaule,large,70,"miniature, des épaules larges et un",./corpus/wikipedia/Heishi.txt #68
9583,0,corps,pied,2565,larges et un corps resserré près du pied. Sa,./corpus/wikipedia/Heishi.txt #72
9584,8,corps,pied,2565,larges et un corps resserré près du pied. Sa,./corpus/wikipedia/Heishi.txt #72
9585,9,corps,pied,2565,larges et un corps resserré près du pied. Sa,./corpus/wikipedia/Heishi.txt #72
9586,28,corps,pied,2565,larges et un corps resserré près du pied. Sa,./corpus/wikipedia/Heishi.txt #72
9587,0,lieu,culte,2566,saké dans les lieux de culte shinto lors,./corpus/wikipedia/Heishi.txt #112
9588,23,simple,service,2567,autrefois pour le simple service du saké,./corpus/wikipedia/Heishi.txt #157
9589,0,caramel,dur,5,", est un caramel dur et coloré",./corpus/wikipedia/Pirulín.txt #9
9590,17,caramel,dur,5,", est un caramel dur et coloré",./corpus/wikipedia/Pirulín.txt #9
9591,666,caramel,dur,5,", est un caramel dur et coloré",./corpus/wikipedia/Pirulín.txt #9
9592,0,sucette,sucre,2568,"sorte de grande sucette en sucre),",./corpus/wikipedia/Pirulín.txt #17
9593,9,sucette,sucre,2568,"sorte de grande sucette en sucre),",./corpus/wikipedia/Pirulín.txt #17
9594,50,sucette,sucre,2568,"sorte de grande sucette en sucre),",./corpus/wikipedia/Pirulín.txt #17
9595,666,sucette,sucre,2568,"sorte de grande sucette en sucre),",./corpus/wikipedia/Pirulín.txt #17
9596,0,papier,plastique,2569,enveloppé dans du papier plastique transparent (,./corpus/wikipedia/Pirulín.txt #59
9597,17,forme,similaire,5,"qui a une forme similaire.
",./corpus/wikipedia/Pirulín.txt #98
9598,777,autre,nom,82,".
Les autres noms connus du",./corpus/wikipedia/Pirulín.txt #103
9599,0,sucette,bâtonnet,2570,"
D'autres sucettes à bâtonnets y ressemblent",./corpus/wikipedia/Pirulín.txt #112
9600,9,sucette,bâtonnet,2570,"
D'autres sucettes à bâtonnets y ressemblent",./corpus/wikipedia/Pirulín.txt #112
9601,666,sucette,bâtonnet,2570,"
D'autres sucettes à bâtonnets y ressemblent",./corpus/wikipedia/Pirulín.txt #112
9602,0,fête,Saint-Nicolas,11,lors de la fête de Saint-Nicolas (le,./corpus/wikipedia/Spéculoos.txt #249
9603,27,fête,Saint-Nicolas,11,lors de la fête de Saint-Nicolas (le,./corpus/wikipedia/Spéculoos.txt #249
9604,64,fête,Saint-Nicolas,11,lors de la fête de Saint-Nicolas (le,./corpus/wikipedia/Spéculoos.txt #249
9605,777,fête,Saint-Nicolas,11,lors de la fête de Saint-Nicolas (le,./corpus/wikipedia/Spéculoos.txt #249
9606,0,nord,France,538,et dans le nord de la France (en,./corpus/wikipedia/Spéculoos.txt #279
9607,0,inventaire,patrimoine,2571,inscrit à l'inventaire bruxellois du patrimoine culturel immatériel,./corpus/wikipedia/Spéculoos.txt #361
9608,777,inventaire,patrimoine,2571,inscrit à l'inventaire bruxellois du patrimoine culturel immatériel,./corpus/wikipedia/Spéculoos.txt #361
9609,17,patrimoine,culturel,2572,inventaire bruxellois du patrimoine culturel immatériel en,./corpus/wikipedia/Spéculoos.txt #364
9610,777,patrimoine,culturel,2572,inventaire bruxellois du patrimoine culturel immatériel en,./corpus/wikipedia/Spéculoos.txt #364
9611,17,patrimoine,immatériel,2573,inventaire bruxellois du patrimoine culturel immatériel en 2020,./corpus/wikipedia/Spéculoos.txt #364
9612,17,nom,actuel,5,".
Le nom actuel correspond à",./corpus/wikipedia/Spéculoos.txt #372
9613,777,wallon,liégeois,2574,"speculatie. En wallon liégeois, on",./corpus/wikipedia/Spéculoos.txt #390
9614,0,mot,latin,2575,mot proviendrait du mot latin speculator (,./corpus/wikipedia/Spéculoos.txt #403
9615,17,mot,latin,2575,mot proviendrait du mot latin speculator (,./corpus/wikipedia/Spéculoos.txt #403
9616,777,mot,latin,2575,mot proviendrait du mot latin speculator (,./corpus/wikipedia/Spéculoos.txt #403
9617,0,observateur,surveillant,52,"latin speculator (observateur, surveillant) qui",./corpus/wikipedia/Spéculoos.txt #407
9618,5,observateur,surveillant,52,"latin speculator (observateur, surveillant) qui",./corpus/wikipedia/Spéculoos.txt #407
9619,0,mot,latin,2576,pourrait être le mot latin species qui,./corpus/wikipedia/Spéculoos.txt #425
9620,17,mot,latin,2576,pourrait être le mot latin species qui,./corpus/wikipedia/Spéculoos.txt #425
9621,777,mot,latin,2576,pourrait être le mot latin species qui,./corpus/wikipedia/Spéculoos.txt #425
9622,0,contraction,mot,2577,anciennement serait une contraction des mots néerlandais spek,./corpus/wikipedia/Spéculoos.txt #439
9623,17,mot,néerlandais,2578,une contraction des mots néerlandais spek (,./corpus/wikipedia/Spéculoos.txt #441
9624,0,douceur,friandise,52,"néerlandais spek (douceur, friandise) et",./corpus/wikipedia/Spéculoos.txt #445
9625,5,douceur,friandise,52,"néerlandais spek (douceur, friandise) et",./corpus/wikipedia/Spéculoos.txt #445
9626,35,douceur,friandise,52,"néerlandais spek (douceur, friandise) et",./corpus/wikipedia/Spéculoos.txt #445
9627,0,langue,français,2579,passé dans la langue française en Belgique,./corpus/wikipedia/Spéculoos.txt #498
9628,8,langue,français,2579,passé dans la langue française en Belgique,./corpus/wikipedia/Spéculoos.txt #498
9629,17,langue,français,2579,passé dans la langue française en Belgique,./corpus/wikipedia/Spéculoos.txt #498
9630,777,langue,Belgique,2580,"passé dans la langue française en Belgique, dont",./corpus/wikipedia/Spéculoos.txt #498
9631,0,cour,Belgique,11,breveté de la cour de Belgique).,./corpus/wikipedia/Spéculoos.txt #569
9632,35,cour,Belgique,11,breveté de la cour de Belgique).,./corpus/wikipedia/Spéculoos.txt #569
9633,17,producteur,belge,2581,le plus important producteur belge de spéculoos,./corpus/wikipedia/Spéculoos.txt #587
9634,0,petit,Larousse,2281,"reprise par le Petit Larousse, conjointement",./corpus/wikipedia/Spéculoos.txt #621
9635,0,petit,Larousse,2281,signalée dans le Petit Larousse qu'en,./corpus/wikipedia/Spéculoos.txt #691
9636,0,dictionnaire,Robert,2582,reprise par le dictionnaire Petit Robert conjointement à,./corpus/wikipedia/Spéculoos.txt #749
9637,8,dictionnaire,Robert,2582,reprise par le dictionnaire Petit Robert conjointement à,./corpus/wikipedia/Spéculoos.txt #749
9638,64,dictionnaire,Robert,2582,reprise par le dictionnaire Petit Robert conjointement à,./corpus/wikipedia/Spéculoos.txt #749
9639,666,dictionnaire,Robert,2582,reprise par le dictionnaire Petit Robert conjointement à,./corpus/wikipedia/Spéculoos.txt #749
9640,23,présent,article,2583,"la photo du présent article, par",./corpus/wikipedia/Spéculoos.txt #773
9641,10,maison,Bruxelles,2584,", par la maison Dandoy à Bruxelles.
",./corpus/wikipedia/Spéculoos.txt #778
9642,0,texture,granuleux,2585,biscuit a une texture granuleuse particulière due,./corpus/wikipedia/Spéculoos.txt #798
9643,17,texture,granuleux,2585,biscuit a une texture granuleuse particulière due,./corpus/wikipedia/Spéculoos.txt #798
9644,666,texture,granuleux,2585,biscuit a une texture granuleuse particulière due,./corpus/wikipedia/Spéculoos.txt #798
9645,0,couleur,brun,70,"croquant et de couleur brune.
",./corpus/wikipedia/Spéculoos.txt #814
9646,8,couleur,brun,70,"croquant et de couleur brune.
",./corpus/wikipedia/Spéculoos.txt #814
9647,106,couleur,brun,70,"croquant et de couleur brune.
",./corpus/wikipedia/Spéculoos.txt #814
9648,666,couleur,brun,70,"croquant et de couleur brune.
",./corpus/wikipedia/Spéculoos.txt #814
9649,777,couleur,brun,70,"croquant et de couleur brune.
",./corpus/wikipedia/Spéculoos.txt #814
9650,0,farine,beurre,2586,"sont composés de farine, beurre, cassonade",./corpus/wikipedia/Spéculoos.txt #824
9651,0,eau,sel,52,"cassonade brune, eau, sel, bicarbonate",./corpus/wikipedia/Spéculoos.txt #831
9652,28,eau,sel,52,"cassonade brune, eau, sel, bicarbonate",./corpus/wikipedia/Spéculoos.txt #831
9653,777,eau,sel,52,"cassonade brune, eau, sel, bicarbonate",./corpus/wikipedia/Spéculoos.txt #831
9654,8,sucre,candi,11,", œufs, sucre de candi, cannelle",./corpus/wikipedia/Spéculoos.txt #872
9655,17,sucre,candi,11,", œufs, sucre de candi, cannelle",./corpus/wikipedia/Spéculoos.txt #872
9656,0,sucre,cannelle,2587,", œufs, sucre de candi, cannelle et une",./corpus/wikipedia/Spéculoos.txt #872
9657,0,huile,végétal,1629,un mélange d'huiles végétales (de,./corpus/wikipedia/Spéculoos.txt #939
9658,0,huile,palme,2588,"un mélange d'huiles végétales (de palme, de",./corpus/wikipedia/Spéculoos.txt #939
9659,5,huile,palme,2588,"un mélange d'huiles végétales (de palme, de",./corpus/wikipedia/Spéculoos.txt #939
9660,666,huile,palme,2588,"un mélange d'huiles végétales (de palme, de",./corpus/wikipedia/Spéculoos.txt #939
9661,0,cassonade,sucre,2589,"), la cassonade par du sucre candi,",./corpus/wikipedia/Spéculoos.txt #958
9662,5,cassonade,sucre,2589,"), la cassonade par du sucre candi,",./corpus/wikipedia/Spéculoos.txt #958
9663,8,cassonade,sucre,2589,"), la cassonade par du sucre candi,",./corpus/wikipedia/Spéculoos.txt #958
9664,666,cassonade,sucre,2589,"), la cassonade par du sucre candi,",./corpus/wikipedia/Spéculoos.txt #958
9665,8,sucre,candi,2590,"cassonade par du sucre candi, et",./corpus/wikipedia/Spéculoos.txt #961
9666,17,sucre,candi,2590,"cassonade par du sucre candi, et",./corpus/wikipedia/Spéculoos.txt #961
9667,0,noix,muscade,8,ajoutent de la noix de muscade).,./corpus/wikipedia/Spéculoos.txt #982
9668,0,Amérique,nord,2591,coffee) en Amérique du Nord et en,./corpus/wikipedia/Spéculoos.txt #1033
9669,5,Amérique,nord,2591,coffee) en Amérique du Nord et en,./corpus/wikipedia/Spéculoos.txt #1033
9670,23,nouveau,quartier,2592,été inauguré un nouveau quartier à Bruxelles,./corpus/wikipedia/Spéculoos.txt #1101
9671,0,site,industriel,2593,Bruxelles sur lancien site industriel Tour et,./corpus/wikipedia/Spéculoos.txt #1107
9672,0,alphabet,phonétique,2594,; Aide:Alphabet phonétique international:,./corpus/wikipedia/Thukpa.txt #8
9673,41,alphabet,phonétique,2594,; Aide:Alphabet phonétique international:,./corpus/wikipedia/Thukpa.txt #8
9674,666,alphabet,phonétique,2594,; Aide:Alphabet phonétique international:,./corpus/wikipedia/Thukpa.txt #8
9675,0,soupe,nouille,2595,") est une soupe de nouilles tibétaine,",./corpus/wikipedia/Thukpa.txt #16
9676,0,est,Tibet,813,originaire de l'est du Tibet. L',./corpus/wikipedia/Thukpa.txt #24
9677,0,himalayen,népal,8,Tibétains et les Himalayens du Népal. Le,./corpus/wikipedia/Thukpa.txt #48
9678,777,café,turc,2596,"pour faire du café turc.
",./corpus/wikipedia/Cezve.txt #10
9679,666,poutine,québécois,5,"confondu avec la poutine québécoise.
",./corpus/wikipedia/Poutine râpée.txt #7
9680,19,poutine,poutine,2597,".
La poutine râpée, poutine à la",./corpus/wikipedia/Poutine râpée.txt #12
9681,0,spécialité,culinaire,2598,", est une spécialité culinaire en Acadie",./corpus/wikipedia/Poutine râpée.txt #26
9682,19,génération,génération,2599,", transmise de génération en génération. Elle",./corpus/wikipedia/Poutine râpée.txt #88
9683,0,pomme,terre,8,en mélangeant des pommes de terre cuites et,./corpus/wikipedia/Poutine râpée.txt #98
9684,0,pomme,terre,2600,pilées à des pommes de terre crues.,./corpus/wikipedia/Poutine râpée.txt #106
9685,17,pomme,crue,2601,pilées à des pommes de terre crues. Le,./corpus/wikipedia/Poutine râpée.txt #106
